source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
1418756355909736,1418756355847244,7.760891e-01,-2.524947e-02,-5.181205e-02,4.051643e-03,1.686984e-03,-1.986674e-03
1418756355972227,1418756355909736,7.605768e-01,-2.343611e-02,-4.660719e-02,3.650744e-04,1.751114e-03,-1.877112e-03
1418756356034719,1418756355972227,7.401266e-01,-1.639981e-02,-4.416160e-02,-3.624215e-03,2.857315e-03,-1.637428e-03
1418756356097211,1418756356034719,7.811435e-01,-2.626249e-02,-4.503978e-02,-1.827412e-03,1.867416e-03,-1.719635e-03
1418756356159702,1418756356097211,7.800403e-01,-2.983807e-02,-4.333460e-02,-2.156414e-04,-3.858119e-04,-1.348372e-03
1418756356222194,1418756356159702,7.709015e-01,-1.676468e-02,-4.045320e-02,-5.079430e-04,-9.299642e-04,-1.293114e-03
1418756356284685,1418756356222194,7.279138e-01,-1.020750e-03,-3.798504e-02,-2.305275e-03,-2.140466e-03,-1.302180e-03
1418756356347176,1418756356284685,7.005970e-01,-6.984523e-03,-3.820688e-02,-4.161762e-03,-2.665381e-03,-5.812110e-04
1418756356409668,1418756356347176,7.284154e-01,-9.534038e-04,-3.915497e-02,-1.055227e-03,-1.929009e-03,-6.517784e-04
1418756356472159,1418756356409668,7.462497e-01,-1.034451e-03,-3.545977e-02,1.094224e-03,-1.468986e-03,-7.529295e-04
1418756356534651,1418756356472159,7.098556e-01,-4.043142e-03,-3.848164e-02,-3.041675e-04,-1.435764e-03,-4.650008e-04
1418756356597142,1418756356534651,7.366434e-01,-2.817311e-03,-4.391247e-02,-8.856273e-04,-1.110637e-03,-6.769887e-05
1418756356659635,1418756356597142,7.291185e-01,7.442720e-03,-3.696664e-02,9.519256e-05,8.255979e-05,-3.011935e-04
1418756356722125,1418756356659635,7.117821e-01,5.426962e-03,-3.390673e-02,-8.980415e-04,1.946593e-04,-3.044289e-04
1418756356784617,1418756356722125,7.234609e-01,-1.992787e-03,-3.527958e-02,-4.479557e-03,-1.099518e-03,-8.041968e-05
1418756356847109,1418756356784617,7.188979e-01,-3.250549e-03,-3.815650e-02,-3.992428e-03,-2.845617e-03,2.511602e-04
1418756356909600,1418756356847109,7.123140e-01,3.027355e-03,-3.415371e-02,-1.802061e-03,-4.821408e-03,1.578267e-04
1418756356972092,1418756356909600,6.993611e-01,-3.220687e-03,-4.309407e-02,-1.674427e-03,-2.679665e-03,3.367670e-04
1418756357034584,1418756356972092,7.496506e-01,-1.014296e-02,-5.823532e-02,-2.607007e-03,2.320419e-03,8.185833e-04
1418756357097074,1418756357034584,7.026102e-01,3.257975e-03,-4.582333e-02,-2.234857e-04,6.316185e-03,6.952789e-04
1418756357159567,1418756357097074,6.864990e-01,9.649631e-03,-4.392959e-02,1.414932e-03,8.407501e-03,3.834375e-04
1418756357222058,1418756357159567,7.164638e-01,7.145674e-03,-4.841040e-02,-1.336696e-04,5.181287e-03,5.482079e-04
1418756357284549,1418756357222058,6.819924e-01,-3.066689e-04,-3.756911e-02,-1.333943e-03,6.577759e-04,8.780447e-04
1418756357347041,1418756357284549,6.817296e-01,-7.612428e-04,-3.899198e-02,-1.066137e-03,-2.620000e-03,9.243423e-04
1418756357409532,1418756357347041,6.791838e-01,-2.604675e-03,-3.562785e-02,-2.601448e-04,-5.374777e-03,7.500726e-04
1418756357472024,1418756357409532,7.154210e-01,1.244218e-03,-3.715576e-02,1.864837e-04,-5.162286e-03,1.050470e-03
1418756357534515,1418756357472024,6.900397e-01,9.054339e-03,-3.118574e-02,1.599881e-03,-3.634562e-03,6.805646e-04
1418756357597007,1418756357534515,7.011092e-01,4.174233e-03,-5.148886e-02,2.289537e-03,-1.586701e-03,9.150407e-04
1418756357659498,1418756357597007,6.574658e-01,5.570700e-03,-3.196416e-02,-4.563735e-04,1.401230e-03,8.997081e-04
1418756357721990,1418756357659498,6.894283e-01,6.155629e-03,-3.958546e-02,-1.701243e-03,2.525472e-03,1.020094e-03
1418756357784481,1418756357721990,6.484500e-01,4.251763e-03,-4.054370e-02,1.083711e-03,2.582535e-03,8.782886e-04
1418756357846973,1418756357784481,6.698560e-01,1.593698e-02,-3.280454e-02,1.271406e-03,1.272389e-03,5.793505e-04
1418756357909464,1418756357846973,6.491887e-01,7.177166e-03,-3.264919e-02,-3.123331e-04,-3.296158e-04,4.373169e-04
1418756357971956,1418756357909464,6.815487e-01,3.301837e-03,-3.274397e-02,-1.181336e-03,-8.767358e-04,9.449176e-04
1418756358034447,1418756357971956,6.577249e-01,8.399266e-03,-3.283966e-02,8.577775e-04,-9.495145e-04,7.776384e-04
1418756358096939,1418756358034447,6.783085e-01,2.075481e-03,-3.888202e-02,2.159869e-03,-1.451253e-03,6.755054e-04
1418756358159430,1418756358096939,6.830507e-01,4.739664e-03,-3.810466e-02,6.893727e-04,-4.563051e-04,7.408077e-04
1418756358221922,1418756358159430,6.746677e-01,7.743910e-03,-3.474577e-02,3.058063e-04,1.460668e-04,7.904853e-04
1418756358284413,1418756358221922,6.505926e-01,5.723729e-03,-3.803413e-02,1.654157e-03,5.019654e-04,5.609081e-04
1418756358346905,1418756358284413,6.648152e-01,1.921476e-02,-3.509792e-02,4.286355e-03,7.840912e-04,-1.261951e-04
1418756358409397,1418756358346905,6.627709e-01,9.654702e-03,-3.462954e-02,2.757256e-03,9.155890e-04,-3.543607e-05
1418756358471888,1418756358409397,6.554737e-01,9.367661e-03,-3.839716e-02,1.696018e-03,3.061414e-04,1.574115e-04
1418756358534380,1418756358471888,6.509643e-01,4.124182e-03,-3.037498e-02,-5.227968e-04,-9.545932e-04,2.838508e-04
1418756358596871,1418756358534380,6.407901e-01,1.437945e-03,-2.856503e-02,-9.040593e-04,-1.917487e-03,1.737187e-04
1418756358659361,1418756358596871,6.358763e-01,-3.318422e-03,-3.489969e-02,-1.996877e-03,-2.405934e-03,1.075212e-04
1418756358721852,1418756358659361,6.205038e-01,-1.987865e-02,-3.733750e-02,-2.292216e-03,-2.167006e-03,4.113077e-05
1418756358784345,1418756358721852,6.048292e-01,-8.228791e-03,-3.727401e-02,5.291502e-05,-6.144138e-04,-6.478088e-04
1418756358846835,1418756358784345,6.099103e-01,-1.018010e-03,-3.571767e-02,-3.327249e-04,1.169943e-03,-1.074158e-03
1418756358909327,1418756358846835,6.027943e-01,-3.274983e-04,-3.137293e-02,-6.011408e-04,1.886391e-03,-1.412422e-03
1418756358971819,1418756358909327,5.793188e-01,1.946938e-03,-2.992976e-02,-1.027061e-03,8.646210e-04,-1.977086e-03
1418756359034310,1418756358971819,5.961764e-01,-2.100041e-02,-2.959496e-02,-1.942623e-03,9.410509e-04,-2.448455e-03
1418756359096804,1418756359034310,5.887927e-01,-4.570257e-03,-3.424013e-02,-2.547874e-04,1.203298e-03,-4.009101e-03
1418756359159295,1418756359096804,5.521605e-01,-1.004249e-02,-3.697822e-02,1.039583e-03,-5.589999e-04,-4.973553e-03
1418756359221785,1418756359159295,5.697756e-01,-2.061992e-02,-3.162666e-02,3.254262e-03,-2.869153e-03,-5.875021e-03
1418756359284278,1418756359221785,5.327631e-01,-1.342277e-02,-2.943722e-02,2.827373e-03,-2.612837e-03,-6.653079e-03
1418756359346768,1418756359284278,5.424224e-01,-3.063517e-02,-3.265947e-02,-1.128304e-03,-1.657866e-03,-7.092799e-03
1418756359409261,1418756359346768,5.170409e-01,-2.762028e-02,-3.480774e-02,-3.750986e-04,-2.023254e-03,-8.337553e-03
1418756359471753,1418756359409261,5.332632e-01,-2.742380e-02,-3.021817e-02,5.740208e-04,-1.353640e-03,-1.042131e-02
1418756359534244,1418756359471753,4.951221e-01,-2.625888e-02,-3.356820e-02,-4.750754e-04,7.591083e-05,-1.220859e-02
1418756359596734,1418756359534244,4.722329e-01,-1.480354e-02,-3.318858e-02,2.241808e-03,1.336957e-03,-1.456554e-02
1418756359659227,1418756359596734,4.560701e-01,-1.381986e-02,-3.026617e-02,5.640766e-03,1.815914e-03,-1.563094e-02
1418756359721719,1418756359659227,4.652044e-01,-2.421449e-02,-3.068056e-02,3.923706e-03,1.719245e-03,-1.610851e-02
1418756359784209,1418756359721719,4.679363e-01,-2.208001e-02,-3.028973e-02,-1.072946e-03,7.656649e-04,-1.678442e-02
1418756359846700,1418756359784209,4.620980e-01,-3.799442e-02,-2.335930e-02,-5.156074e-03,-1.081967e-03,-1.707198e-02
1418756359909193,1418756359846700,4.439865e-01,-3.608560e-02,-2.515388e-02,-3.364237e-03,-1.065957e-03,-1.809678e-02
1418756359971683,1418756359909193,4.235099e-01,-3.432261e-02,-2.998483e-02,-1.123225e-03,-4.442200e-04,-1.978273e-02
1418756360034175,1418756359971683,4.323324e-01,-3.730663e-02,-2.659098e-02,1.909375e-03,2.195866e-04,-2.159222e-02
1418756360096666,1418756360034175,4.194021e-01,-3.329195e-02,-2.887638e-02,1.544604e-03,-7.045637e-04,-2.266788e-02
1418756360159157,1418756360096666,4.397495e-01,-3.334648e-02,-2.710798e-02,-8.371173e-04,-1.869943e-03,-2.240321e-02
1418756360221651,1418756360159157,4.211917e-01,-3.239356e-02,-2.425928e-02,-3.331643e-04,-1.180787e-03,-2.267004e-02
1418756360284142,1418756360221651,4.074222e-01,-3.743916e-02,-2.252999e-02,-1.499519e-03,-1.624509e-03,-2.398322e-02
1418756360346633,1418756360284142,4.226164e-01,-4.628311e-02,-1.522971e-02,-4.106806e-03,-2.877442e-03,-2.526039e-02
1418756360409126,1418756360346633,4.359479e-01,-5.472411e-02,-1.234670e-02,-5.473535e-03,-2.854400e-03,-2.612912e-02
1418756360471615,1418756360409126,4.073918e-01,-4.683295e-02,-1.795116e-02,-3.715168e-03,-2.013203e-03,-2.679870e-02
1418756360534107,1418756360471615,3.724504e-01,-3.748498e-02,-2.024809e-02,-2.385050e-03,-1.237610e-03,-2.805608e-02
1418756360596600,1418756360534107,3.866054e-01,-4.659425e-02,-2.118054e-02,-3.690829e-03,-1.193604e-03,-2.883715e-02
1418756360659090,1418756360596600,4.107450e-01,-3.813936e-02,-1.231065e-02,-2.239782e-03,-8.095401e-04,-2.969395e-02
1418756360721582,1418756360659090,3.886843e-01,-5.293978e-02,-1.700783e-02,-3.081029e-03,-1.630278e-03,-2.915777e-02
1418756360784073,1418756360721582,3.509118e-01,-7.072419e-02,-2.144504e-02,-5.951160e-03,-1.263959e-03,-2.689124e-02
1418756360846566,1418756360784073,3.607364e-01,-6.234703e-02,-1.924674e-02,-6.228201e-03,-8.317848e-04,-2.734374e-02
1418756360909056,1418756360846566,3.406212e-01,-6.094304e-02,-1.918395e-02,-5.707694e-03,-5.860703e-04,-2.869557e-02
1418756361658956,1418756361596463,3.592605e-01,-5.839643e-02,-1.726033e-02,-1.531577e-03,1.041966e-03,-3.213161e-02
1418756361721446,1418756361658956,3.616615e-01,-5.363726e-02,-1.873228e-02,-4.158456e-03,1.823320e-03,-3.141745e-02
1418756361908921,1418756361846429,3.230446e-01,-5.266313e-02,-2.407541e-02,-2.251244e-03,6.538510e-04,-3.230420e-02
1418756361971412,1418756361908921,3.528547e-01,-6.211629e-02,-2.114120e-02,-1.428792e-04,4.828620e-04,-3.141734e-02
1418756362033903,1418756361971412,3.592569e-01,-5.791847e-02,-1.379104e-02,-1.322121e-03,3.005410e-04,-3.128016e-02
1418756362096395,1418756362033903,3.383629e-01,-5.972782e-02,-1.918916e-02,-1.985477e-03,-1.294376e-03,-3.053973e-02
1418756362158887,1418756362096395,3.593466e-01,-5.771422e-02,-1.302613e-02,-7.681047e-04,-1.319435e-03,-3.022544e-02
1418756362221380,1418756362158887,-3.914989e-02,3.513574e-02,-2.067523e-02,7.179292e-03,-5.222503e-03,-3.015409e-02
1418756362283870,1418756362221380,3.485252e-01,-4.682778e-02,-2.116887e-02,-6.032536e-04,-2.813513e-03,-2.927800e-02
1418756362346361,1418756362283870,3.125768e-01,-5.242004e-02,-2.095880e-02,-3.688272e-03,-1.823981e-03,-2.898094e-02
1418756362408853,1418756362346361,3.329058e-01,-5.037327e-02,-2.410515e-02,-1.248056e-03,-1.036801e-03,-2.851979e-02
1418756362471344,1418756362408853,3.145634e-01,-4.393755e-02,-3.603332e-02,3.685321e-04,-1.464775e-03,-2.787931e-02
1418756362533835,1418756362471344,3.769565e-01,-5.070791e-02,-2.554732e-02,-7.592687e-04,-4.204992e-04,-2.662766e-02
1418756362596327,1418756362533835,3.447325e-01,-4.681262e-02,-2.169483e-02,-2.316189e-03,9.435821e-04,-2.511961e-02
1418756362658820,1418756362596327,3.557567e-01,-4.753731e-02,-2.220704e-02,2.227364e-04,2.019776e-03,-2.435985e-02
1418756362721310,1418756362658820,3.661499e-01,-4.346479e-02,-2.549511e-02,1.047518e-03,2.523453e-03,-2.295847e-02
1418756362783803,1418756362721310,3.722555e-01,-2.296662e-02,-1.908832e-02,6.888115e-04,2.005357e-03,-2.178662e-02
1418756362846294,1418756362783803,3.932879e-01,-3.179588e-02,-1.697712e-02,6.937188e-04,1.432974e-03,-1.992546e-02
1418756362908787,1418756362846294,3.987927e-01,-3.684574e-02,-2.045195e-02,-3.942495e-04,4.885109e-04,-1.844222e-02
1418756362971278,1418756362908787,3.918267e-01,-3.747929e-02,-2.096196e-02,-1.035816e-03,-5.953318e-05,-1.695965e-02
1418756363033770,1418756362971278,3.922668e-01,-2.995393e-02,-2.148603e-02,-1.588532e-04,-4.693951e-04,-1.629062e-02
1418756363096259,1418756363033770,4.058888e-01,-3.517581e-02,-2.172522e-02,-1.281213e-03,-6.168567e-04,-1.588593e-02
1418756363158751,1418756363096259,4.190026e-01,-3.426555e-02,-2.164909e-02,-1.532193e-03,-1.292162e-03,-1.585265e-02
1418756363221242,1418756363158751,4.149950e-01,-3.403690e-02,-2.398168e-02,-1.934405e-03,-1.031733e-03,-1.455768e-02
1418756363283735,1418756363221242,4.110690e-01,-3.709247e-02,-2.438182e-02,-2.740923e-03,-2.183410e-04,-1.293462e-02
1418756363346225,1418756363283735,4.230021e-01,-2.640970e-02,-2.798327e-02,-2.790949e-03,5.177001e-04,-1.235936e-02
1418756363408717,1418756363346225,4.215011e-01,-2.594702e-02,-2.789051e-02,-1.868538e-03,1.232272e-03,-1.141993e-02
1418756363471210,1418756363408717,4.333519e-01,-2.314784e-02,-2.692997e-02,6.194765e-04,8.120259e-04,-1.043608e-02
1418756363533700,1418756363471210,4.297099e-01,-2.092350e-02,-2.453017e-02,8.056947e-04,8.383411e-04,-9.482266e-03
1418756363596192,1418756363533700,4.454511e-01,-1.742983e-02,-2.397009e-02,9.036440e-04,1.269385e-03,-9.068938e-03
1418756363658684,1418756363596192,4.514540e-01,-1.969360e-02,-2.411028e-02,7.592302e-04,7.634527e-04,-8.483939e-03
1418756363721176,1418756363658684,4.502598e-01,-1.593085e-02,-2.277612e-02,8.471669e-05,6.900350e-04,-8.241057e-03
1418756363783666,1418756363721176,4.482617e-01,-2.244630e-02,-2.595186e-02,-1.547621e-03,-1.067674e-04,-6.943652e-03
1418756363846159,1418756363783666,4.478729e-01,-1.533885e-02,-2.869350e-02,-1.281152e-03,-1.665441e-04,-6.906672e-03
1418756363908650,1418756363846159,4.651682e-01,-2.008018e-02,-2.773355e-02,-5.433361e-04,2.615881e-04,-6.722916e-03
1418756363971141,1418756363908650,4.610537e-01,-1.602162e-02,-2.992157e-02,7.074075e-04,5.416209e-04,-6.482191e-03
1418756364033634,1418756363971141,4.672876e-01,-1.647891e-02,-2.623981e-02,4.170887e-04,1.121448e-03,-5.606864e-03
1418756364096124,1418756364033634,4.676201e-01,-1.084484e-02,-2.893660e-02,2.106631e-05,8.982199e-04,-5.298120e-03
1418756364158615,1418756364096124,4.837316e-01,-1.280122e-02,-2.580216e-02,7.046154e-04,1.143846e-03,-4.894095e-03
1418756364221108,1418756364158615,4.887577e-01,-1.731234e-02,-2.514323e-02,6.921496e-04,7.434738e-04,-4.838870e-03
1418756364283598,1418756364221108,4.734662e-01,-1.738315e-02,-2.519048e-02,-2.546142e-04,1.848298e-04,-4.825770e-03
1418756364346090,1418756364283598,4.678181e-01,-9.696407e-03,-2.697836e-02,-2.060700e-04,-3.582916e-04,-4.668415e-03
1418756364408583,1418756364346090,4.925208e-01,-1.054443e-02,-2.549181e-02,-7.479317e-04,-2.498252e-04,-3.916675e-03
1418756364471073,1418756364408583,4.962697e-01,-1.187972e-02,-2.960160e-02,-8.049294e-04,-4.206649e-04,-3.332190e-03
1418756364533566,1418756364471073,4.895616e-01,-1.163490e-02,-2.738556e-02,-2.205633e-04,-4.737312e-04,-2.633579e-03
1418756364596055,1418756364533566,4.826745e-01,-7.303979e-03,-3.247190e-02,-1.614638e-04,-8.160905e-05,-2.180226e-03
1418756364658548,1418756364596055,4.919385e-01,-2.151269e-03,-3.189362e-02,1.988551e-04,3.661854e-04,-2.017140e-03
1418756364721039,1418756364658548,5.117764e-01,-1.104895e-02,-2.807402e-02,1.069361e-03,2.741865e-04,-1.785903e-03
1418756364783530,1418756364721039,4.898996e-01,-2.391809e-03,-2.777784e-02,7.401422e-04,-4.043124e-04,-2.160378e-03
1418756364846021,1418756364783530,5.018375e-01,-7.818538e-03,-3.180352e-02,5.014280e-04,-4.169776e-04,-1.907957e-03
1418756364908514,1418756364846021,5.182245e-01,-1.341841e-02,-2.907405e-02,7.973679e-04,-7.781465e-05,-1.627332e-03
1418756364971007,1418756364908514,5.186580e-01,-1.365730e-02,-3.023363e-02,3.331419e-05,7.922521e-05,-1.714058e-03
1418756365033498,1418756364971007,5.247632e-01,-2.103153e-02,-2.727094e-02,-2.150867e-04,6.519630e-05,-1.289490e-03
1418756365095989,1418756365033498,5.303304e-01,-1.014027e-02,-2.918740e-02,-1.136809e-03,1.426052e-04,-1.277683e-03
1418756365158481,1418756365095989,5.200537e-01,-6.580616e-03,-3.761992e-02,-1.933673e-03,1.098594e-03,-8.448888e-04
1418756365220972,1418756365158481,5.408455e-01,-6.468713e-03,-2.936931e-02,-1.781225e-03,2.424697e-03,-7.285910e-04
1418756365283464,1418756365220972,5.253736e-01,-5.172961e-03,-3.119125e-02,-9.818806e-04,1.602484e-03,-7.253368e-04
1418756365345954,1418756365283464,5.148211e-01,-8.197091e-03,-2.757521e-02,-7.841043e-04,1.149715e-03,-2.558786e-04
1418756365408446,1418756365345954,5.233340e-01,-9.809856e-03,-3.036400e-02,-9.080741e-04,1.006104e-03,-5.076662e-05
1418756365470937,1418756365408446,5.263745e-01,-1.382744e-02,-2.399546e-02,-1.561964e-03,8.916145e-04,1.204713e-04
1418756365533430,1418756365470937,5.116228e-01,-4.272846e-03,-2.862657e-02,-8.309221e-04,-1.160364e-03,-2.424901e-04
1418756365595921,1418756365533430,5.235627e-01,-8.895750e-03,-3.086378e-02,-8.477718e-04,-7.145644e-04,7.655518e-06
1418756365658411,1418756365595921,5.233296e-01,-3.519108e-03,-3.235367e-02,-1.461143e-03,-3.949230e-04,-8.168907e-05
1418756365720903,1418756365658411,5.326683e-01,-6.498950e-03,-3.143034e-02,-1.191881e-03,-1.586019e-04,-2.015477e-04
1418756365783397,1418756365720903,5.269716e-01,-9.352833e-03,-2.776958e-02,-1.702494e-03,-6.640388e-04,-2.097494e-04
1418756365845888,1418756365783397,5.319859e-01,-4.548131e-03,-2.714056e-02,-1.798775e-03,-9.571762e-04,-1.126817e-04
1418756365908378,1418756365845888,5.349069e-01,-7.441751e-03,-2.873137e-02,-8.130920e-04,-1.213261e-03,1.781004e-04
1418756365970870,1418756365908378,5.314060e-01,-7.734045e-03,-3.142034e-02,-1.262523e-03,-1.477608e-03,-1.460259e-04
1418756366033361,1418756365970870,5.408404e-01,-4.647230e-03,-3.241624e-02,-1.029993e-03,-1.253367e-03,-3.207596e-04
1418756366095854,1418756366033361,5.258491e-01,-7.821325e-03,-3.408161e-02,-1.498047e-03,-8.922825e-04,-7.257070e-05
1418756366158344,1418756366095854,5.346988e-01,7.975635e-04,-3.077696e-02,-1.433579e-03,-7.338286e-04,-3.011043e-04
1418756366220837,1418756366158344,5.412726e-01,-2.547268e-03,-3.227364e-02,-1.293043e-03,-9.467246e-04,-2.397292e-04
1418756366283329,1418756366220837,5.327400e-01,-3.564048e-03,-3.137438e-02,-9.763292e-04,-7.187034e-04,-1.037643e-04
1418756366345819,1418756366283329,5.155920e-01,-7.231287e-03,-3.099386e-02,-1.447741e-04,7.172536e-05,5.517979e-04
1418756366408310,1418756366345819,5.324580e-01,-7.668651e-03,-3.281142e-02,-1.210551e-03,1.144476e-03,4.408551e-04
1418756366470801,1418756366408310,5.325729e-01,-9.666343e-03,-3.179985e-02,-3.115959e-03,1.599608e-03,1.995513e-04
1418756366533295,1418756366470801,5.270473e-01,-8.671089e-03,-3.443633e-02,-2.443600e-03,2.979568e-03,1.101236e-04
1418756366595786,1418756366533295,5.266562e-01,-7.790534e-03,-3.268989e-02,-2.703621e-04,3.801070e-03,2.084304e-04
1418756366658277,1418756366595786,5.321974e-01,5.383690e-03,-2.876767e-02,8.512546e-04,3.756109e-03,-2.910407e-04
1418756366720769,1418756366658277,5.313185e-01,-3.230176e-03,-3.482030e-02,9.267561e-04,2.186796e-03,-4.119554e-04
1418756366783260,1418756366720769,5.280961e-01,-6.134507e-03,-3.130097e-02,-1.184347e-03,9.085947e-04,2.298080e-04
1418756366845752,1418756366783260,5.269714e-01,-5.331520e-03,-2.924698e-02,-7.568739e-04,-7.992346e-04,8.707603e-04
1418756366908242,1418756366845752,5.263821e-01,-1.252153e-03,-2.855619e-02,-2.101743e-04,-2.126257e-03,6.275786e-04
1418756366970734,1418756366908242,5.448987e-01,-6.500764e-03,-3.090830e-02,-3.596233e-03,-2.737343e-03,4.947146e-04
1418756367033227,1418756366970734,5.376885e-01,-1.289073e-02,-2.999237e-02,-1.563084e-03,-2.144321e-03,4.905348e-04
1418756367095716,1418756367033227,5.189337e-01,-5.326988e-03,-3.250119e-02,7.336140e-04,-9.206902e-05,3.782034e-04
1418756367158208,1418756367095716,5.184279e-01,3.583351e-05,-3.472271e-02,1.293872e-03,2.388790e-03,2.897118e-04
1418756367220701,1418756367158208,5.365683e-01,-3.363140e-03,-3.705150e-02,1.514696e-03,3.294763e-03,5.908858e-04
1418756367283193,1418756367220701,5.287875e-01,-1.965749e-03,-3.449514e-02,-8.469068e-04,3.143744e-03,8.500579e-04
1418756367345685,1418756367283193,5.148372e-01,-6.308799e-03,-2.752822e-02,1.457508e-03,1.934210e-03,1.256700e-03
1418756367408176,1418756367345685,5.251689e-01,3.290310e-03,-3.558736e-02,1.177883e-03,7.875669e-05,7.923850e-04
1418756367470668,1418756367408176,5.389763e-01,-3.132870e-03,-2.964587e-02,-3.440433e-04,-1.162031e-03,6.708746e-04
1418756367533159,1418756367470668,5.501117e-01,-8.922963e-03,-3.447109e-02,-7.680241e-04,-1.611998e-03,8.785824e-04
1418756367595650,1418756367533159,5.388463e-01,6.365305e-06,-3.369912e-02,1.266413e-03,-1.465739e-03,5.910616e-04
1418756367658141,1418756367595650,5.353964e-01,7.801161e-03,-3.443023e-02,2.357310e-03,-1.362291e-03,2.142617e-05
1418756367720633,1418756367658141,5.493293e-01,4.071873e-03,-3.263137e-02,1.539221e-03,-1.156339e-03,2.993630e-04
1418756367783125,1418756367720633,5.420196e-01,2.980241e-03,-3.511048e-02,2.109504e-03,-8.533538e-04,4.518307e-04
1418756367845616,1418756367783125,5.242549e-01,2.071381e-03,-3.492668e-02,1.220989e-03,6.646198e-05,3.708158e-04
1418756367908107,1418756367845616,5.310194e-01,-2.930721e-04,-3.284747e-02,8.971628e-04,9.584598e-04,3.114488e-04
1418756367970598,1418756367908107,5.390696e-01,-3.034927e-04,-3.847883e-02,-1.726499e-04,1.366657e-03,5.135325e-04
1418756368033091,1418756367970598,5.806243e-01,-5.539228e-03,-3.401631e-02,-3.584437e-04,2.166413e-03,3.348752e-04
1418756368095580,1418756368033091,5.227367e-01,-1.070111e-02,-2.885622e-02,6.077909e-04,1.785115e-03,4.327168e-04
1418756368158072,1418756368095580,5.798230e-01,-1.769856e-02,-1.323878e-02,1.440496e-03,1.333389e-03,5.259036e-04
1418756368220564,1418756368158072,5.881826e-01,-1.515075e-03,-3.319825e-02,3.883473e-04,2.069243e-04,3.805693e-04
1418756368283057,1418756368220564,5.883044e-01,-1.967953e-03,-3.457122e-02,-2.953779e-05,7.382529e-05,4.212936e-04
1418756368345547,1418756368283057,5.621130e-01,6.634869e-03,-3.463122e-02,-3.165297e-04,-1.776950e-05,5.109239e-05
1418756368408038,1418756368345547,5.858817e-01,-1.157087e-02,-3.420998e-02,-6.311453e-04,3.092894e-04,3.465125e-04
1418756368470530,1418756368408038,5.901311e-01,-1.345076e-02,-3.085414e-02,9.343070e-04,6.156312e-04,4.080723e-04
1418756368533023,1418756368470530,5.514541e-01,-9.246692e-03,-2.775141e-02,9.479110e-04,5.010368e-04,6.454491e-04
1418756368595513,1418756368533023,5.740712e-01,-2.525081e-03,-2.884286e-02,5.855508e-04,1.405109e-04,1.048413e-04
1418756368658006,1418756368595513,5.502314e-01,-8.044253e-03,-2.749900e-02,4.951249e-04,-1.571132e-04,3.947599e-04
1418756368720496,1418756368658006,5.638821e-01,-4.242976e-04,-3.628783e-02,9.558342e-05,-8.532384e-04,3.903979e-04
1418756368782987,1418756368720496,5.624621e-01,-2.704222e-04,-2.948095e-02,4.135763e-04,-1.195956e-03,3.857569e-04
1418756368845481,1418756368782987,5.698871e-01,-1.204194e-02,-3.019546e-02,6.146148e-04,-1.030211e-03,1.089699e-04
1418756368907971,1418756368845481,5.345719e-01,-3.795132e-03,-3.060171e-02,5.075347e-04,-1.046619e-03,1.734972e-04
1418756368970464,1418756368907971,5.678854e-01,-1.318224e-02,-3.309668e-02,1.026756e-03,-9.969003e-04,2.378113e-04
1418756369032955,1418756368970464,5.523248e-01,-5.769710e-04,-3.741801e-02,1.716191e-03,-7.693279e-04,-2.059005e-04
1418756369095445,1418756369032955,5.811802e-01,-8.440825e-03,-3.742095e-02,-1.729109e-04,3.061533e-04,-1.877065e-04
1418756369157937,1418756369095445,5.552003e-01,-1.115737e-02,-3.728404e-02,-1.040473e-03,6.620753e-04,1.976010e-04
1418756369220429,1418756369157937,5.609723e-01,-3.568426e-03,-4.292266e-02,8.973386e-05,7.593763e-04,-3.133471e-06
1418756369282922,1418756369220429,5.745331e-01,-5.866558e-03,-3.902736e-02,4.558199e-05,9.286886e-04,-1.714689e-04
1418756369345412,1418756369282922,5.624988e-01,-9.864563e-03,-3.565769e-02,-4.155066e-04,7.792007e-04,-1.019647e-04
1418756369407905,1418756369345412,5.401257e-01,-7.215987e-03,-3.009370e-02,9.654752e-05,2.898449e-04,2.120874e-05
1418756369470395,1418756369407905,5.539754e-01,-1.268853e-02,-3.116000e-02,-5.366573e-04,1.190524e-04,4.376900e-05
1418756369532888,1418756369470395,5.298545e-01,-7.989975e-03,-3.151592e-02,7.193018e-04,1.570175e-05,-3.142750e-04
1418756369595378,1418756369532888,5.494236e-01,-5.584514e-03,-3.438640e-02,-3.399065e-04,6.355776e-06,-2.707996e-04
1418756369657869,1418756369595378,5.389545e-01,-4.418189e-03,-2.942831e-02,-1.042282e-03,-5.617769e-04,-1.718432e-04
1418756369720361,1418756369657869,5.415292e-01,-2.018084e-03,-3.171269e-02,1.240249e-03,-1.012256e-03,-3.487550e-04
1418756369782852,1418756369720361,5.440352e-01,-5.966787e-03,-3.204928e-02,2.974818e-04,-4.960218e-04,-4.438506e-04
1418756369845343,1418756369782852,5.698938e-01,-1.375157e-02,-3.732570e-02,-1.459232e-03,5.055494e-04,-2.683674e-04
1418756369907835,1418756369845343,5.457151e-01,-1.289079e-02,-3.413285e-02,-1.074505e-03,9.155767e-04,-6.538618e-05
